PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
70;1;C15;NULL;22.75 a 79;1
70;1;C18;NULL;22.75 a 79;11
70;1;C20;NULL;21.70 a 74;1
70;1;C22;NULL;16.45 a 49;1
70;1;C22;NULL;17.50 a 54;2
70;1;C22;NULL;18.55 a 59;2
70;1;C22;NULL;19.60 a 64;4
70;1;C22;NULL;23.80 a 84;1
70;1;C23;NULL;23.80 a 84;2
70;1;C24;NULL;22.75 a 79;1
70;1;C25;NULL;16.45 a 49;2
70;1;C25;NULL;17.50 a 54;2
70;1;C25;NULL;18.55 a 59;1
70;1;C25;NULL;19.60 a 64;5
70;1;C25;NULL;22.75 a 79;3
70;1;C25;NULL;23.80 a 84;3
70;1;C32;NULL;19.60 a 64;2
70;1;C32;NULL;23.80 a 84;2
70;1;C34;NULL;20.65 a 69;10
70;1;C41;NULL;19.60 a 64;1
70;1;C44;NULL;20.65 a 69;1
70;1;C49;NULL;18.55 a 59;1
70;1;C61;NULL;21.70 a 74;10
70;1;C67;NULL;22.75 a 79;2
70;1;C71;NULL;14.35 a 39;1
70;1;C80;NULL;18.55 a 59;4
70;1;C80;NULL;22.75 a 79;3
70;1;C85;NULL;20.65 a 69;3
70;1;C90;NULL;20.65 a 69;1
70;1;C91;NULL;11.20 a 24;1
70;1;D37;NULL;20.65 a 69;3
70;1;D37;NULL;21.70 a 74;3
70;1;D38;NULL;19.60 a 64;1
70;1;D38;NULL;23.80 a 84;1
70;1;D43;NULL;11.20 a 24;1
70;1;D43;NULL;21.70 a 74;3
70;1;D46;NULL;20.65 a 69;2
70;1;D59;NULL;20.65 a 69;1
70;1;D61;NULL;21.70 a 74;1
70;1;D64;NULL;22.75 a 79;2
70;1;D64;NULL;23.80 a 84;2
70;1;E10;NULL;21.70 a 74;1
70;1;E11;NULL;16.45 a 49;1
70;1;E11;NULL;18.55 a 59;2
70;1;E11;NULL;22.75 a 79;6
70;1;E14;NULL;17.50 a 54;2
70;1;E14;NULL;19.60 a 64;8
70;1;E14;NULL;20.65 a 69;5
70;1;E14;NULL;23.80 a 84;3
70;1;E16;NULL;21.70 a 74;1
70;1;E46;NULL;22.75 a 79;1
70;1;E46;NULL;23.80 a 84;5
70;1;E86;NULL;20.65 a 69;2
70;1;E86;NULL;24.85 y más;7
70;1;E87;NULL;20.65 a 69;2
70;1;E88;NULL;04.1 año;1
70;1;E88;NULL;24.85 y más;1
70;1;F10;NULL;22.75 a 79;1
70;1;F99;NULL;24.85 y más;10
70;1;G12;NULL;15.40 a 44;1
70;1;G20;NULL;21.70 a 74;2
70;1;G30;NULL;20.65 a 69;2
70;1;G70;NULL;22.75 a 79;1
70;1;G80;NULL;20.65 a 69;1
70;1;I10;NULL;16.45 a 49;1
70;1;I10;NULL;22.75 a 79;14
70;1;I10;NULL;23.80 a 84;22
70;1;I11;NULL;15.40 a 44;1
70;1;I12;NULL;15.40 a 44;1
70;1;I12;NULL;20.65 a 69;4
70;1;I13;NULL;19.60 a 64;1
70;1;I13;NULL;23.80 a 84;1
70;1;I21;NULL;13.30 a 34;2
70;1;I21;NULL;16.45 a 49;3
70;1;I21;NULL;18.55 a 59;10
70;1;I24;NULL;17.50 a 54;2
70;1;I24;NULL;22.75 a 79;4
70;1;I25;NULL;16.45 a 49;1
70;1;I25;NULL;18.55 a 59;7
70;1;I33;NULL;23.80 a 84;1
70;1;I38;NULL;18.55 a 59;1
70;1;I42;NULL;17.50 a 54;1
70;1;I42;NULL;18.55 a 59;2
70;1;I42;NULL;19.60 a 64;4
70;1;I42;NULL;22.75 a 79;8
70;1;I48;NULL;19.60 a 64;1
70;1;I48;NULL;23.80 a 84;1
70;1;I49;NULL;24.85 y más;8
70;1;I50;NULL;14.35 a 39;2
70;1;I50;NULL;15.40 a 44;1
70;1;I50;NULL;20.65 a 69;9
70;1;I50;NULL;21.70 a 74;8
70;1;I50;NULL;24.85 y más;18
70;1;I51;NULL;17.50 a 54;1
70;1;I51;NULL;18.55 a 59;1
70;1;I51;NULL;19.60 a 64;2
70;1;I51;NULL;23.80 a 84;3
70;1;I61;NULL;15.40 a 44;2
70;1;I61;NULL;20.65 a 69;5
70;1;I62;NULL;17.50 a 54;1
70;1;I63;NULL;17.50 a 54;1
70;1;I64;NULL;24.85 y más;20
70;1;I67;NULL;16.45 a 49;1
70;1;I67;NULL;18.55 a 59;5
70;1;I69;NULL;24.85 y más;2
70;1;I71;NULL;22.75 a 79;2
70;1;I72;NULL;16.45 a 49;1
70;1;I73;NULL;23.80 a 84;1
70;1;I77;NULL;23.80 a 84;1
70;1;I99;NULL;16.45 a 49;1
70;1;J11;NULL;16.45 a 49;1
70;1;J18;NULL;16.45 a 49;4
70;1;J18;NULL;17.50 a 54;3
70;1;J18;NULL;18.55 a 59;2
70;1;J18;NULL;19.60 a 64;8
70;1;J18;NULL;22.75 a 79;33
70;1;J18;NULL;23.80 a 84;36
70;1;J43;NULL;21.70 a 74;1
70;1;J44;NULL;19.60 a 64;3
70;1;J44;NULL;20.65 a 69;13
70;1;J44;NULL;23.80 a 84;19
70;1;J45;NULL;19.60 a 64;3
70;1;J45;NULL;23.80 a 84;1
70;1;J81;NULL;21.70 a 74;1
70;1;J84;NULL;18.55 a 59;1
70;1;J84;NULL;22.75 a 79;2
70;1;J90;NULL;24.85 y más;5
70;1;J96;NULL;12.25 a 29;1
70;1;J96;NULL;21.70 a 74;7
70;1;J96;NULL;24.85 y más;14
70;1;J98;NULL;22.75 a 79;3
70;1;K25;NULL;22.75 a 79;1
70;1;K46;NULL;23.80 a 84;1
70;1;K51;NULL;20.65 a 69;1
70;1;K55;NULL;24.85 y más;1
70;1;K56;NULL;19.60 a 64;1
70;1;K65;NULL;18.55 a 59;1
70;1;K70;NULL;20.65 a 69;2
70;1;K72;NULL;19.60 a 64;1
70;1;K74;NULL;15.40 a 44;1
70;1;K74;NULL;24.85 y más;2
70;1;K75;NULL;21.70 a 74;1
70;1;K76;NULL;20.65 a 69;2
70;1;K82;NULL;20.65 a 69;1
70;1;K85;NULL;21.70 a 74;2
70;1;K86;NULL;20.65 a 69;1
70;1;K92;NULL;21.70 a 74;9
70;1;L08;NULL;21.70 a 74;2
70;1;L08;NULL;24.85 y más;1
70;1;L40;NULL;20.65 a 69;1
70;1;L89;NULL;23.80 a 84;1
70;1;N17;NULL;16.45 a 49;1
70;1;N17;NULL;17.50 a 54;1
70;1;N18;NULL;23.80 a 84;5
70;1;N19;NULL;22.75 a 79;6
70;1;N32;NULL;24.85 y más;1
70;1;N39;NULL;24.85 y más;3
70;1;N49;NULL;19.60 a 64;1
70;1;P24;NULL;01.0 a 6 días;1
70;1;P29;NULL;01.0 a 6 días;1
70;1;P36;NULL;01.0 a 6 días;1
70;1;Q03;NULL;04.1 año;1
70;1;Q24;NULL;13.30 a 34;1
70;1;Q34;NULL;01.0 a 6 días;1
70;1;Q79;NULL;01.0 a 6 días;1
70;1;Q79;NULL;03.28 días a 11 meses;1
70;1;Q85;NULL;17.50 a 54;1
70;1;R02;NULL;24.85 y más;1
70;1;R33;NULL;23.80 a 84;1
70;1;R40;NULL;24.85 y más;1
70;1;R57;NULL;22.75 a 79;3
70;1;R68;NULL;24.85 y más;2
70;1;R99;NULL;14.35 a 39;1
70;1;R99;NULL;21.70 a 74;18
70;1;V03;NULL;16.45 a 49;1
70;1;V03;NULL;22.75 a 79;1
70;1;V03;NULL;23.80 a 84;1
70;1;V12;NULL;24.85 y más;3
70;1;V13;NULL;20.65 a 69;1
70;1;V13;NULL;24.85 y más;1
70;1;V21;NULL;17.50 a 54;1
70;1;V22;NULL;16.45 a 49;1
70;1;V23;NULL;13.30 a 34;3
70;1;V23;NULL;17.50 a 54;2
70;1;V25;NULL;16.45 a 49;1
70;1;V27;NULL;12.25 a 29;1
70;1;V27;NULL;14.35 a 39;2
70;1;V43;NULL;18.55 a 59;1
70;1;V47;NULL;11.20 a 24;4
70;1;V48;NULL;13.30 a 34;1
70;1;V48;NULL;18.55 a 59;1
70;1;V58;NULL;10.15 a 19;1
70;1;V58;NULL;14.35 a 39;2
70;1;V80;NULL;10.15 a 19;1
70;1;W13;NULL;12.25 a 29;1
70;1;W13;NULL;21.70 a 74;1
70;1;W55;NULL;15.40 a 44;1
70;1;X09;NULL;14.35 a 39;1
70;1;X09;NULL;15.40 a 44;1
70;1;X42;NULL;14.35 a 39;1
70;1;X59;NULL;17.50 a 54;1
70;1;X59;NULL;22.75 a 79;2
70;1;X59;NULL;23.80 a 84;5
70;1;X70;NULL;10.15 a 19;6
70;1;X70;NULL;12.25 a 29;13
70;1;X70;NULL;14.35 a 39;7
70;1;X73;NULL;10.15 a 19;1
70;1;X74;NULL;11.20 a 24;2
70;1;X84;NULL;14.35 a 39;1
70;1;X95;NULL;13.30 a 34;1
70;1;X99;NULL;17.50 a 54;1
70;1;Y19;NULL;19.60 a 64;1
70;1;Y24;NULL;11.20 a 24;1
70;1;Y26;NULL;20.65 a 69;1
70;1;Y34;NULL;23.80 a 84;2
70;1;Y45;NULL;23.80 a 84;1
70;1;Y83;NULL;24.85 y más;4
70;1;Y85;NULL;13.30 a 34;1
70;2;A16;NULL;20.65 a 69;1
70;2;A16;NULL;21.70 a 74;1
70;2;A41;NULL;13.30 a 34;2
70;2;A41;NULL;16.45 a 49;5
70;2;A41;NULL;17.50 a 54;3
70;2;A41;NULL;18.55 a 59;2
70;2;A41;NULL;22.75 a 79;22
70;2;A49;NULL;22.75 a 79;2
70;2;A49;NULL;23.80 a 84;1
70;2;B02;NULL;24.85 y más;1
70;2;B17;NULL;16.45 a 49;1
70;2;B18;NULL;17.50 a 54;1
70;2;B18;NULL;19.60 a 64;1
70;2;B24;NULL;14.35 a 39;1
70;2;B57;NULL;21.70 a 74;1
70;2;C16;NULL;20.65 a 69;1
70;2;C16;NULL;24.85 y más;2
70;2;C17;NULL;20.65 a 69;1
70;2;C18;NULL;17.50 a 54;1
70;2;C18;NULL;18.55 a 59;1
70;2;C18;NULL;19.60 a 64;7
70;2;C18;NULL;23.80 a 84;5
70;2;C20;NULL;20.65 a 69;1
70;2;C22;NULL;21.70 a 74;8
70;2;C23;NULL;14.35 a 39;1
70;2;C23;NULL;20.65 a 69;1
70;2;C23;NULL;21.70 a 74;3
70;2;C24;NULL;23.80 a 84;2
70;2;C26;NULL;24.85 y más;1
70;2;C32;NULL;21.70 a 74;1
70;2;C34;NULL;19.60 a 64;4
70;2;C34;NULL;22.75 a 79;2
70;2;C34;NULL;23.80 a 84;3
70;2;C44;NULL;19.60 a 64;1
70;2;C44;NULL;23.80 a 84;1
70;2;C48;NULL;23.80 a 84;2
70;2;C49;NULL;09.10 a 14;1
70;2;C49;NULL;14.35 a 39;1
70;2;C50;NULL;14.35 a 39;2
70;2;C50;NULL;15.40 a 44;5
70;2;C50;NULL;24.85 y más;22
70;2;C53;NULL;12.25 a 29;1
70;2;C54;NULL;19.60 a 64;2
70;2;C54;NULL;22.75 a 79;1
70;2;C55;NULL;16.45 a 49;3
70;2;C55;NULL;17.50 a 54;2
70;2;C55;NULL;18.55 a 59;3
70;2;C57;NULL;24.85 y más;1
70;2;C64;NULL;24.85 y más;1
70;2;C71;NULL;19.60 a 64;1
70;2;C71;NULL;23.80 a 84;1
70;2;C73;NULL;13.30 a 34;1
70;2;C73;NULL;17.50 a 54;1
70;2;C80;NULL;12.25 a 29;1
70;2;C85;NULL;18.55 a 59;1
70;2;C92;NULL;20.65 a 69;1
70;2;D37;NULL;17.50 a 54;1
70;2;D37;NULL;22.75 a 79;1
70;2;D38;NULL;15.40 a 44;1
70;2;D38;NULL;21.70 a 74;1
70;2;D39;NULL;17.50 a 54;1
70;2;D41;NULL;20.65 a 69;1
70;2;D41;NULL;24.85 y más;1
70;2;D53;NULL;24.85 y más;1
70;2;D64;NULL;21.70 a 74;2
70;2;D64;NULL;24.85 y más;5
70;2;D69;NULL;16.45 a 49;1
70;2;D69;NULL;18.55 a 59;1
70;2;E03;NULL;20.65 a 69;3
70;2;E10;NULL;20.65 a 69;2
70;2;E11;NULL;14.35 a 39;1
70;2;E11;NULL;24.85 y más;12
70;2;E14;NULL;18.55 a 59;2
70;2;E16;NULL;15.40 a 44;1
70;2;E66;NULL;17.50 a 54;1
70;2;E66;NULL;19.60 a 64;1
70;2;E66;NULL;22.75 a 79;1
70;2;E83;NULL;19.60 a 64;2
70;2;E86;NULL;22.75 a 79;3
70;2;E86;NULL;23.80 a 84;4
70;2;F01;NULL;24.85 y más;2
70;2;F03;NULL;23.80 a 84;1
70;2;F20;NULL;23.80 a 84;1
70;2;F32;NULL;21.70 a 74;1
70;2;F99;NULL;19.60 a 64;1
70;2;F99;NULL;22.75 a 79;8
70;2;F99;NULL;23.80 a 84;6
70;2;G00;NULL;16.45 a 49;1
70;2;G03;NULL;19.60 a 64;1
70;2;G20;NULL;22.75 a 79;1
70;2;G30;NULL;22.75 a 79;4
70;2;G30;NULL;23.80 a 84;8
70;2;G40;NULL;16.45 a 49;1
70;2;G40;NULL;22.75 a 79;1
70;2;G40;NULL;23.80 a 84;3
70;2;G80;NULL;13.30 a 34;1
70;2;G91;NULL;23.80 a 84;1
70;2;G93;NULL;13.30 a 34;1
70;2;I05;NULL;12.25 a 29;1
70;2;I10;NULL;21.70 a 74;11
70;2;I10;NULL;24.85 y más;59
70;2;I11;NULL;19.60 a 64;3
70;2;I11;NULL;22.75 a 79;8
70;2;I11;NULL;23.80 a 84;9
70;2;I12;NULL;22.75 a 79;3
70;2;I12;NULL;23.80 a 84;2
70;2;I20;NULL;23.80 a 84;1
70;2;I21;NULL;24.85 y más;25
70;2;I24;NULL;21.70 a 74;2
70;2;I24;NULL;24.85 y más;3
70;2;I25;NULL;24.85 y más;8
70;2;I26;NULL;22.75 a 79;1
70;2;I33;NULL;21.70 a 74;1
70;2;I34;NULL;19.60 a 64;1
70;2;I47;NULL;20.65 a 69;5
70;2;I47;NULL;24.85 y más;20
70;2;I49;NULL;23.80 a 84;4
70;2;I50;NULL;22.75 a 79;8
70;2;I51;NULL;21.70 a 74;1
70;2;I60;NULL;15.40 a 44;1
70;2;I60;NULL;24.85 y más;1
70;2;I61;NULL;18.55 a 59;2
70;2;I61;NULL;22.75 a 79;5
70;2;I64;NULL;17.50 a 54;1
70;2;I64;NULL;19.60 a 64;3
70;2;I64;NULL;22.75 a 79;10
70;2;I64;NULL;23.80 a 84;11
70;2;I67;NULL;12.25 a 29;1
70;2;I67;NULL;15.40 a 44;1
70;2;I67;NULL;24.85 y más;19
70;2;I69;NULL;17.50 a 54;1
70;2;I69;NULL;22.75 a 79;7
70;2;I70;NULL;24.85 y más;2
70;2;I71;NULL;13.30 a 34;1
70;2;I74;NULL;22.75 a 79;1
70;2;I77;NULL;24.85 y más;1
70;2;I82;NULL;15.40 a 44;1
70;2;J10;NULL;20.65 a 69;1
70;2;J18;NULL;13.30 a 34;1
70;2;J18;NULL;14.35 a 39;1
70;2;J44;NULL;18.55 a 59;3
70;2;J45;NULL;24.85 y más;4
70;2;J69;NULL;20.65 a 69;1
70;2;J69;NULL;21.70 a 74;2
70;2;J69;NULL;24.85 y más;8
70;2;J93;NULL;20.65 a 69;1
70;2;J96;NULL;20.65 a 69;4
70;2;J98;NULL;21.70 a 74;2
70;2;J98;NULL;24.85 y más;11
70;2;K46;NULL;21.70 a 74;2
70;2;K56;NULL;16.45 a 49;1
70;2;K56;NULL;17.50 a 54;1
70;2;K56;NULL;18.55 a 59;2
70;2;K65;NULL;14.35 a 39;1
70;2;K65;NULL;21.70 a 74;1
70;2;K74;NULL;19.60 a 64;3
70;2;K74;NULL;23.80 a 84;8
70;2;K81;NULL;22.75 a 79;1
70;2;K83;NULL;03.28 días a 11 meses;1
70;2;K83;NULL;21.70 a 74;1
70;2;K85;NULL;20.65 a 69;1
70;2;K92;NULL;20.65 a 69;4
70;2;L03;NULL;24.85 y más;3
70;2;L08;NULL;22.75 a 79;1
70;2;L89;NULL;24.85 y más;5
70;2;M06;NULL;23.80 a 84;2
70;2;M13;NULL;24.85 y más;1
70;2;M19;NULL;20.65 a 69;1
70;2;M19;NULL;24.85 y más;1
70;2;M32;NULL;18.55 a 59;1
70;2;N15;NULL;17.50 a 54;2
70;2;N17;NULL;21.70 a 74;3
70;2;N18;NULL;20.65 a 69;1
70;2;N18;NULL;21.70 a 74;2
70;2;N18;NULL;24.85 y más;1
70;2;N19;NULL;18.55 a 59;1
70;2;N19;NULL;19.60 a 64;1
70;2;N19;NULL;23.80 a 84;2
70;2;N39;NULL;23.80 a 84;6
70;2;N76;NULL;20.65 a 69;1
70;2;O99;M;12.25 a 29;1
70;2;P00;NULL;01.0 a 6 días;1
70;2;P07;NULL;01.0 a 6 días;2
70;2;P52;NULL;02.7 a 27 días;2
70;2;Q25;NULL;01.0 a 6 días;1
70;2;R00;NULL;21.70 a 74;1
70;2;R09;NULL;21.70 a 74;2
70;2;R09;NULL;24.85 y más;3
70;2;R10;NULL;22.75 a 79;3
70;2;R17;NULL;22.75 a 79;1
70;2;R54;NULL;24.85 y más;4
70;2;R57;NULL;17.50 a 54;1
70;2;R57;NULL;18.55 a 59;1
70;2;R57;NULL;19.60 a 64;3
70;2;R57;NULL;21.70 a 74;4
70;2;R57;NULL;23.80 a 84;1
70;2;R68;NULL;17.50 a 54;4
70;2;R68;NULL;19.60 a 64;2
70;2;R68;NULL;22.75 a 79;3
70;2;R68;NULL;23.80 a 84;6
70;2;R95;NULL;03.28 días a 11 meses;2
70;2;R98;NULL;23.80 a 84;1
70;2;R99;NULL;20.65 a 69;8
70;2;R99;NULL;24.85 y más;54
70;2;U07;NULL;20.65 a 69;1
70;2;U07;NULL;24.85 y más;3
70;2;V13;NULL;16.45 a 49;1
70;2;V23;NULL;12.25 a 29;1
70;2;V23;NULL;15.40 a 44;1
70;2;V28;NULL;11.20 a 24;1
70;2;V57;NULL;16.45 a 49;1
70;2;W18;NULL;22.75 a 79;1
70;2;W20;NULL;08.5 a 9;1
70;2;W75;NULL;03.28 días a 11 meses;1
70;2;X59;NULL;21.70 a 74;1
70;2;X59;NULL;24.85 y más;32
70;2;X70;NULL;23.80 a 84;1
70;2;X99;NULL;15.40 a 44;1
70;2;Y08;NULL;21.70 a 74;1
70;2;Y34;NULL;21.70 a 74;1
70;2;Y44;NULL;24.85 y más;1
70;2;Y71;NULL;16.45 a 49;1
70;2;Y71;NULL;19.60 a 64;1
70;2;Y71;NULL;22.75 a 79;1
70;2;Y83;NULL;19.60 a 64;2
70;2;Y83;NULL;23.80 a 84;5
70;2;Y85;NULL;14.35 a 39;1
70;1;A04;NULL;15.40 a 44;1
70;1;A16;NULL;16.45 a 49;1
70;1;A17;NULL;15.40 a 44;1
70;1;A41;NULL;19.60 a 64;9
70;1;A41;NULL;23.80 a 84;23
70;1;A41;NULL;24.85 y más;12
70;1;A49;NULL;20.65 a 69;1
70;1;B48;NULL;17.50 a 54;1
70;1;B57;NULL;22.75 a 79;1
70;1;B87;NULL;21.70 a 74;1
70;1;C10;NULL;18.55 a 59;1
70;1;C15;NULL;17.50 a 54;1
70;1;C15;NULL;24.85 y más;2
70;1;C16;NULL;15.40 a 44;1
70;1;C16;NULL;16.45 a 49;2
70;1;C16;NULL;18.55 a 59;3
70;1;C16;NULL;20.65 a 69;3
70;1;C16;NULL;22.75 a 79;3
70;1;C17;NULL;20.65 a 69;1
70;1;C18;NULL;14.35 a 39;2
70;1;C18;NULL;17.50 a 54;2
70;1;C18;NULL;19.60 a 64;6
70;1;C18;NULL;21.70 a 74;11
70;1;C18;NULL;23.80 a 84;3
70;1;C18;NULL;24.85 y más;4
70;1;C20;NULL;23.80 a 84;2
70;1;C21;NULL;12.25 a 29;1
70;1;C22;NULL;08.5 a 9;2
70;1;C23;NULL;19.60 a 64;1
70;1;C24;NULL;16.45 a 49;1
70;1;C25;NULL;20.65 a 69;4
70;1;C32;NULL;20.65 a 69;1
70;1;C38;NULL;22.75 a 79;1
70;1;C44;NULL;21.70 a 74;1
70;1;C44;NULL;23.80 a 84;2
70;1;C44;NULL;24.85 y más;1
70;1;C45;NULL;24.85 y más;1
70;1;C48;NULL;19.60 a 64;1
70;1;C48;NULL;21.70 a 74;1
70;1;C49;NULL;13.30 a 34;1
70;1;C49;NULL;16.45 a 49;1
70;1;C60;NULL;23.80 a 84;1
70;1;C60;NULL;24.85 y más;2
70;1;C61;NULL;20.65 a 69;8
70;1;C62;NULL;13.30 a 34;1
70;1;C64;NULL;18.55 a 59;1
70;1;C64;NULL;20.65 a 69;4
70;1;C67;NULL;19.60 a 64;1
70;1;C67;NULL;23.80 a 84;4
70;1;C67;NULL;24.85 y más;3
70;1;C71;NULL;18.55 a 59;1
70;1;C71;NULL;19.60 a 64;1
70;1;C71;NULL;20.65 a 69;1
70;1;C74;NULL;15.40 a 44;1
70;1;C74;NULL;16.45 a 49;1
70;1;C80;NULL;19.60 a 64;3
70;1;C80;NULL;21.70 a 74;1
70;1;C80;NULL;23.80 a 84;4
70;1;C90;NULL;19.60 a 64;2
70;1;C90;NULL;23.80 a 84;2
70;1;C92;NULL;21.70 a 74;1
70;1;C95;NULL;09.10 a 14;1
70;1;D37;NULL;22.75 a 79;2
70;1;D41;NULL;20.65 a 69;1
70;1;D43;NULL;20.65 a 69;3
70;1;D46;NULL;21.70 a 74;1
70;1;D47;NULL;17.50 a 54;2
70;1;D47;NULL;21.70 a 74;1
70;1;D56;NULL;24.85 y más;1
70;1;D61;NULL;23.80 a 84;1
70;1;D64;NULL;20.65 a 69;1
70;1;D64;NULL;21.70 a 74;3
70;1;D70;NULL;22.75 a 79;1
70;1;E10;NULL;15.40 a 44;1
70;1;E46;NULL;20.65 a 69;1
70;1;E66;NULL;17.50 a 54;1
70;1;E86;NULL;21.70 a 74;2
70;1;F09;NULL;24.85 y más;1
70;1;F10;NULL;16.45 a 49;1
70;1;F20;NULL;23.80 a 84;1
70;1;F99;NULL;20.65 a 69;2
70;1;F99;NULL;21.70 a 74;3
70;1;G00;NULL;23.80 a 84;1
70;1;G03;NULL;21.70 a 74;1
70;1;G04;NULL;13.30 a 34;1
70;1;G06;NULL;19.60 a 64;1
70;1;G20;NULL;20.65 a 69;3
70;1;G30;NULL;21.70 a 74;2
70;1;G30;NULL;23.80 a 84;5
70;1;G30;NULL;24.85 y más;4
70;1;G35;NULL;18.55 a 59;1
70;1;G70;NULL;21.70 a 74;1
70;1;G71;NULL;16.45 a 49;1
70;1;G80;NULL;05.2 años;1
70;1;G80;NULL;08.5 a 9;2
70;1;G80;NULL;10.15 a 19;4
70;1;G90;NULL;16.45 a 49;1
70;1;G93;NULL;22.75 a 79;1
70;1;I10;NULL;17.50 a 54;3
70;1;I10;NULL;18.55 a 59;2
70;1;I10;NULL;19.60 a 64;2
70;1;I10;NULL;20.65 a 69;7
70;1;I10;NULL;21.70 a 74;17
70;1;I12;NULL;22.75 a 79;5
70;1;I20;NULL;23.80 a 84;1
70;1;I21;NULL;12.25 a 29;2
70;1;I21;NULL;22.75 a 79;12
70;1;I25;NULL;22.75 a 79;13
70;1;I26;NULL;18.55 a 59;1
70;1;I26;NULL;19.60 a 64;3
70;1;I31;NULL;20.65 a 69;1
70;1;I35;NULL;18.55 a 59;2
70;1;I35;NULL;20.65 a 69;1
70;1;I42;NULL;23.80 a 84;6
70;1;I42;NULL;24.85 y más;2
70;1;I44;NULL;21.70 a 74;1
70;1;I47;NULL;13.30 a 34;2
70;1;I47;NULL;15.40 a 44;4
70;1;I47;NULL;16.45 a 49;3
70;1;I47;NULL;18.55 a 59;7
70;1;I47;NULL;20.65 a 69;12
70;1;I47;NULL;22.75 a 79;11
70;1;I48;NULL;22.75 a 79;4
70;1;I49;NULL;19.60 a 64;2
70;1;I49;NULL;21.70 a 74;1
70;1;I49;NULL;23.80 a 84;6
70;1;I50;NULL;12.25 a 29;1
70;1;I51;NULL;09.10 a 14;1
70;1;I51;NULL;14.35 a 39;1
70;1;I60;NULL;11.20 a 24;1
70;1;I60;NULL;17.50 a 54;1
70;1;I60;NULL;19.60 a 64;1
70;1;I61;NULL;12.25 a 29;2
70;1;I61;NULL;16.45 a 49;3
70;1;I61;NULL;22.75 a 79;4
70;1;I62;NULL;16.45 a 49;1
70;1;I62;NULL;18.55 a 59;1
70;1;I62;NULL;22.75 a 79;3
70;1;I67;NULL;11.20 a 24;1
70;1;I67;NULL;19.60 a 64;3
70;1;I67;NULL;21.70 a 74;7
70;1;I67;NULL;23.80 a 84;10
70;1;I67;NULL;24.85 y más;2
70;1;I71;NULL;17.50 a 54;2
70;1;I71;NULL;21.70 a 74;1
70;1;I71;NULL;23.80 a 84;4
70;1;I71;NULL;24.85 y más;1
70;1;J10;NULL;17.50 a 54;1
70;1;J10;NULL;23.80 a 84;1
70;1;J18;NULL;12.25 a 29;1
70;1;J18;NULL;20.65 a 69;12
70;1;J44;NULL;18.55 a 59;2
70;1;J44;NULL;22.75 a 79;17
70;1;J45;NULL;18.55 a 59;1
70;1;J64;NULL;23.80 a 84;1
70;1;J69;NULL;11.20 a 24;2
70;1;J69;NULL;14.35 a 39;1
70;1;J69;NULL;19.60 a 64;1
70;1;J69;NULL;21.70 a 74;2
70;1;J69;NULL;23.80 a 84;1
70;1;J80;NULL;24.85 y más;1
70;1;J81;NULL;15.40 a 44;1
70;1;J81;NULL;18.55 a 59;2
70;1;J81;NULL;22.75 a 79;1
70;1;J85;NULL;22.75 a 79;2
70;1;J86;NULL;21.70 a 74;1
70;1;J86;NULL;23.80 a 84;1
70;1;J90;NULL;17.50 a 54;1
70;1;J94;NULL;15.40 a 44;1
70;1;J96;NULL;17.50 a 54;1
70;1;J98;NULL;21.70 a 74;4
70;1;J98;NULL;23.80 a 84;5
70;1;K22;NULL;17.50 a 54;1
70;1;K40;NULL;20.65 a 69;3
70;1;K42;NULL;21.70 a 74;1
70;1;K46;NULL;18.55 a 59;1
70;1;K56;NULL;17.50 a 54;1
70;1;K56;NULL;23.80 a 84;4
70;1;K56;NULL;24.85 y más;1
70;1;K63;NULL;17.50 a 54;1
70;1;K63;NULL;19.60 a 64;1
70;1;K63;NULL;21.70 a 74;3
70;1;K63;NULL;23.80 a 84;1
70;1;K63;NULL;24.85 y más;2
70;1;K65;NULL;22.75 a 79;1
70;1;K70;NULL;16.45 a 49;1
70;1;K70;NULL;22.75 a 79;1
70;1;K72;NULL;22.75 a 79;1
70;1;K75;NULL;17.50 a 54;1
70;1;K76;NULL;15.40 a 44;1
70;1;K76;NULL;22.75 a 79;2
70;1;K81;NULL;21.70 a 74;1
70;1;K85;NULL;12.25 a 29;1
70;1;K85;NULL;22.75 a 79;2
70;1;K92;NULL;24.85 y más;9
70;1;L02;NULL;20.65 a 69;1
70;1;L08;NULL;22.75 a 79;1
70;1;L89;NULL;21.70 a 74;1
70;1;L89;NULL;24.85 y más;5
70;1;M06;NULL;22.75 a 79;1
70;1;M35;NULL;17.50 a 54;1
70;1;N18;NULL;14.35 a 39;1
70;1;N18;NULL;21.70 a 74;7
70;1;N19;NULL;18.55 a 59;1
70;1;N19;NULL;20.65 a 69;1
70;1;N28;NULL;23.80 a 84;1
70;1;N39;NULL;19.60 a 64;1
70;1;N39;NULL;21.70 a 74;1
70;1;N49;NULL;21.70 a 74;2
70;1;P25;NULL;02.7 a 27 días;2
70;1;P52;NULL;01.0 a 6 días;2
70;1;P52;NULL;02.7 a 27 días;1
70;1;Q20;NULL;03.28 días a 11 meses;1
70;1;Q24;NULL;11.20 a 24;1
70;1;R57;NULL;17.50 a 54;2
70;1;R57;NULL;19.60 a 64;5
70;1;R57;NULL;21.70 a 74;3
70;1;R57;NULL;23.80 a 84;1
70;1;R57;NULL;24.85 y más;1
70;1;R98;NULL;20.65 a 69;1
